SA1_CODE_DIV,SA1_CODE,SA2_CODE,SA2_NAME,DIVISION,ACTUAL,PROJECTED
60201103713-BAS,60201103713,602011037,Kings Meadows - Punchbowl,Bass,458,470
60201103801-BAS,60201103801,602011038,Launceston,Bass,155,159
60201103802-BAS,60201103802,602011038,Launceston,Bass,443,424
60201103803-BAS,60201103803,602011038,Launceston,Bass,241,233
60201103804-BAS,60201103804,602011038,Launceston,Bass,205,196
60201103805-BAS,60201103805,602011038,Launceston,Bass,188,189
60201103806-BAS,60201103806,602011038,Launceston,Bass,401,393
60201103807-BAS,60201103807,602011038,Launceston,Bass,290,269
60201103808-BAS,60201103808,602011038,Launceston,Bass,231,223
60201103809-BAS,60201103809,602011038,Launceston,Bass,147,148
60201103810-BAS,60201103810,602011038,Launceston,Bass,183,181
60201103811-BAS,60201103811,602011038,Launceston,Bass,136,125
60201103812-BAS,60201103812,602011038,Launceston,Bass,188,196
60201103813-BAS,60201103813,602011038,Launceston,Bass,5,5
60201103814-BAS,60201103814,602011038,Launceston,Bass,327,290
60201103815-BAS,60201103815,602011038,Launceston,Bass,227,204
60201103816-BAS,60201103816,602011038,Launceston,Bass,250,239
60201103902-BAS,60201103902,602011039,Legana,Bass,350,379
60201103903-BAS,60201103903,602011039,Legana,Bass,403,411
60201103904-BAS,60201103904,602011039,Legana,Bass,616,607
60201103906-BAS,60201103906,602011039,Legana,Bass,379,348
60201103907-BAS,60201103907,602011039,Legana,Bass,126,133
60201103908-BAS,60201103908,602011039,Legana,Bass,120,127
60201103909-BAS,60201103909,602011039,Legana,Bass,405,420
60201103911-BAS,60201103911,602011039,Legana,Bass,338,351
60201103912-BAS,60201103912,602011039,Legana,Bass,155,171
60201103913-BAS,60201103913,602011039,Legana,Bass,475,522
60201103914-BAS,60201103914,602011039,Legana,Bass,420,435
60201104001-BAS,60201104001,602011040,Mowbray,Bass,276,274
60201104002-BAS,60201104002,602011040,Mowbray,Bass,131,123
60201104003-BAS,60201104003,602011040,Mowbray,Bass,342,344
60201104004-BAS,60201104004,602011040,Mowbray,Bass,90,90
60201104005-BAS,60201104005,602011040,Mowbray,Bass,365,345
60201104006-BAS,60201104006,602011040,Mowbray,Bass,246,238
60201104007-BAS,60201104007,602011040,Mowbray,Bass,0,0
60201104008-BAS,60201104008,602011040,Mowbray,Bass,18,17
60201104009-BAS,60201104009,602011040,Mowbray,Bass,388,387
60201104010-BAS,60201104010,602011040,Mowbray,Bass,245,236
60201104011-BAS,60201104011,602011040,Mowbray,Bass,242,239
60201104101-BAS,60201104101,602011041,Newnham - Mayfield,Bass,545,532
60201104102-BAS,60201104102,602011041,Newnham - Mayfield,Bass,376,359
60201104103-BAS,60201104103,602011041,Newnham - Mayfield,Bass,215,193
60201104104-BAS,60201104104,602011041,Newnham - Mayfield,Bass,246,242
60201104105-BAS,60201104105,602011041,Newnham - Mayfield,Bass,453,467
60201104106-BAS,60201104106,602011041,Newnham - Mayfield,Bass,330,321
60201104107-BAS,60201104107,602011041,Newnham - Mayfield,Bass,200,186
60201104108-BAS,60201104108,602011041,Newnham - Mayfield,Bass,223,227
60201104109-BAS,60201104109,602011041,Newnham - Mayfield,Bass,431,423
60201104110-BAS,60201104110,602011041,Newnham - Mayfield,Bass,270,251
60201104111-BAS,60201104111,602011041,Newnham - Mayfield,Bass,226,213
60201104112-BAS,60201104112,602011041,Newnham - Mayfield,Bass,410,379
60201104113-BAS,60201104113,602011041,Newnham - Mayfield,Bass,195,192
60201104114-BAS,60201104114,602011041,Newnham - Mayfield,Bass,159,155
60201104116-BAS,60201104116,602011041,Newnham - Mayfield,Bass,134,129
60201104117-BAS,60201104117,602011041,Newnham - Mayfield,Bass,190,211
60201104118-BAS,60201104118,602011041,Newnham - Mayfield,Bass,268,244
60201104119-BAS,60201104119,602011041,Newnham - Mayfield,Bass,267,276
60201104120-BAS,60201104120,602011041,Newnham - Mayfield,Bass,12,12
60201104121-BAS,60201104121,602011041,Newnham - Mayfield,Bass,320,304
60201104122-BAS,60201104122,602011041,Newnham - Mayfield,Bass,11,11
60201104123-BAS,60201104123,602011041,Newnham - Mayfield,Bass,1,1
60201104124-BAS,60201104124,602011041,Newnham - Mayfield,Bass,483,478
60201104125-BAS,60201104125,602011041,Newnham - Mayfield,Bass,207,195
60201104201-BAS,60201104201,602011042,Newstead,Bass,605,657
60201104202-BAS,60201104202,602011042,Newstead,Bass,0,0
60201104203-BAS,60201104203,602011042,Newstead,Bass,0,0
60201104204-BAS,60201104204,602011042,Newstead,Bass,448,479
60201104205-BAS,60201104205,602011042,Newstead,Bass,254,264
60201104206-BAS,60201104206,602011042,Newstead,Bass,278,288
60201104207-BAS,60201104207,602011042,Newstead,Bass,307,290
60201104208-BAS,60201104208,602011042,Newstead,Bass,385,406
60201104209-BAS,60201104209,602011042,Newstead,Bass,238,252
60201104210-BAS,60201104210,602011042,Newstead,Bass,168,160
60201104211-BAS,60201104211,602011042,Newstead,Bass,433,396
60201104212-BAS,60201104212,602011042,Newstead,Bass,379,396
60201104213-BAS,60201104213,602011042,Newstead,Bass,368,364
60201104301-BAS,60201104301,602011043,Norwood (Tas.),Bass,424,401
60201104302-BAS,60201104302,602011043,Norwood (Tas.),Bass,401,369
60201104303-BAS,60201104303,602011043,Norwood (Tas.),Bass,242,248
60201104304-BAS,60201104304,602011043,Norwood (Tas.),Bass,264,237
60201104305-BAS,60201104305,602011043,Norwood (Tas.),Bass,466,455
60201104306-BAS,60201104306,602011043,Norwood (Tas.),Bass,412,408
60201104307-BAS,60201104307,602011043,Norwood (Tas.),Bass,422,431
60201104308-BAS,60201104308,602011043,Norwood (Tas.),Bass,208,207
60201104309-BAS,60201104309,602011043,Norwood (Tas.),Bass,157,160
60201104401-LYO,60201104401,602011044,Prospect Vale - Blackstone,Lyons,304,307
60201104402-LYO,60201104402,602011044,Prospect Vale - Blackstone,Lyons,308,317
60201104403-LYO,60201104403,602011044,Prospect Vale - Blackstone,Lyons,209,214
60201104404-LYO,60201104404,602011044,Prospect Vale - Blackstone,Lyons,314,313
60201104405-LYO,60201104405,602011044,Prospect Vale - Blackstone,Lyons,169,175
60201104406-LYO,60201104406,602011044,Prospect Vale - Blackstone,Lyons,288,287
60201104407-LYO,60201104407,602011044,Prospect Vale - Blackstone,Lyons,321,293
60201104408-LYO,60201104408,602011044,Prospect Vale - Blackstone,Lyons,302,324
60201104409-LYO,60201104409,602011044,Prospect Vale - Blackstone,Lyons,328,327
60201104410-LYO,60201104410,602011044,Prospect Vale - Blackstone,Lyons,443,461
60201104411-LYO,60201104411,602011044,Prospect Vale - Blackstone,Lyons,324,295
60201104412-LYO,60201104412,602011044,Prospect Vale - Blackstone,Lyons,724,706
60201104413-LYO,60201104413,602011044,Prospect Vale - Blackstone,Lyons,2,2
60201104414-LYO,60201104414,602011044,Prospect Vale - Blackstone,Lyons,192,189
60201104415-LYO,60201104415,602011044,Prospect Vale - Blackstone,Lyons,349,330
60201104416-LYO,60201104416,602011044,Prospect Vale - Blackstone,Lyons,253,271
60201104417-LYO,60201104417,602011044,Prospect Vale - Blackstone,Lyons,290,297
60201104418-LYO,60201104418,602011044,Prospect Vale - Blackstone,Lyons,251,254
60201104501-BAS,60201104501,602011045,Ravenswood,Bass,185,198
60201104502-BAS,60201104502,602011045,Ravenswood,Bass,6,6
60201104503-BAS,60201104503,602011045,Ravenswood,Bass,380,410
60201104504-BAS,60201104504,602011045,Ravenswood,Bass,329,372
60201104505-BAS,60201104505,602011045,Ravenswood,Bass,312,340
60201104506-BAS,60201104506,602011045,Ravenswood,Bass,325,315
60201104507-BAS,60201104507,602011045,Ravenswood,Bass,234,240
60201104508-BAS,60201104508,602011045,Ravenswood,Bass,217,226
60201104509-BAS,60201104509,602011045,Ravenswood,Bass,164,174
60201104510-BAS,60201104510,602011045,Ravenswood,Bass,312,331
60201104511-BAS,60201104511,602011045,Ravenswood,Bass,42,44
60201104512-BAS,60201104512,602011045,Ravenswood,Bass,260,271
60201104601-BAS,60201104601,602011046,Riverside,Bass,204,225
60201104602-BAS,60201104602,602011046,Riverside,Bass,290,280
60201104603-BAS,60201104603,602011046,Riverside,Bass,554,598
60201104604-BAS,60201104604,602011046,Riverside,Bass,343,339
60201104605-BAS,60201104605,602011046,Riverside,Bass,204,209
60201104606-BAS,60201104606,602011046,Riverside,Bass,522,544
60201104607-BAS,60201104607,602011046,Riverside,Bass,263,253
60201104608-BAS,60201104608,602011046,Riverside,Bass,375,367
60201104609-BAS,60201104609,602011046,Riverside,Bass,130,140
60201104610-BAS,60201104610,602011046,Riverside,Bass,414,435
60201104611-BAS,60201104611,602011046,Riverside,Bass,305,314
60201104612-BAS,60201104612,602011046,Riverside,Bass,299,277
60201104613-BAS,60201104613,602011046,Riverside,Bass,0,0
60201104614-BAS,60201104614,602011046,Riverside,Bass,411,421
60201104615-BAS,60201104615,602011046,Riverside,Bass,450,452
60201104616-BAS,60201104616,602011046,Riverside,Bass,251,254
60201104617-BAS,60201104617,602011046,Riverside,Bass,367,356
60201104701-BAS,60201104701,602011047,South Launceston,Bass,301,290
60201104702-BAS,60201104702,602011047,South Launceston,Bass,258,254
60201104703-BAS,60201104703,602011047,South Launceston,Bass,201,219
60201104704-BAS,60201104704,602011047,South Launceston,Bass,229,248
60201104705-BAS,60201104705,602011047,South Launceston,Bass,191,201
60201104706-BAS,60201104706,602011047,South Launceston,Bass,369,390
60201104707-BAS,60201104707,602011047,South Launceston,Bass,333,332
60201104708-BAS,60201104708,602011047,South Launceston,Bass,312,334
60201104709-BAS,60201104709,602011047,South Launceston,Bass,268,273
60201104710-BAS,60201104710,602011047,South Launceston,Bass,233,237
60201104711-BAS,60201104711,602011047,South Launceston,Bass,134,146
60201104712-BAS,60201104712,602011047,South Launceston,Bass,299,303
60201104801-BAS,60201104801,602011048,Summerhill - Prospect,Bass,357,361
60201104802-BAS,60201104802,602011048,Summerhill - Prospect,Bass,252,260
60201104803-BAS,60201104803,602011048,Summerhill - Prospect,Bass,291,294
60201104804-BAS,60201104804,602011048,Summerhill - Prospect,Bass,1,1
60201104805-BAS,60201104805,602011048,Summerhill - Prospect,Bass,322,309
60201104806-BAS,60201104806,602011048,Summerhill - Prospect,Bass,303,292
60201104807-BAS,60201104807,602011048,Summerhill - Prospect,Bass,366,340
60201104808-BAS,60201104808,602011048,Summerhill - Prospect,Bass,292,282
60201104809-BAS,60201104809,602011048,Summerhill - Prospect,Bass,477,450
60201104810-BAS,60201104810,602011048,Summerhill - Prospect,Bass,218,217
60201104812-BAS,60201104812,602011048,Summerhill - Prospect,Bass,178,168
60201104813-BAS,60201104813,602011048,Summerhill - Prospect,Bass,281,255
60201104814-BAS,60201104814,602011048,Summerhill - Prospect,Bass,279,292
60201104815-BAS,60201104815,602011048,Summerhill - Prospect,Bass,10,10
60201104901-BAS,60201104901,602011049,Trevallyn,Bass,512,507
60201104902-BAS,60201104902,602011049,Trevallyn,Bass,198,195
60201104903-BAS,60201104903,602011049,Trevallyn,Bass,275,260
60201104904-BAS,60201104904,602011049,Trevallyn,Bass,353,363
60201104905-BAS,60201104905,602011049,Trevallyn,Bass,236,243
60201104906-BAS,60201104906,602011049,Trevallyn,Bass,370,348
60201104907-BAS,60201104907,602011049,Trevallyn,Bass,418,403
60201104908-BAS,60201104908,602011049,Trevallyn,Bass,554,549
60201104909-BAS,60201104909,602011049,Trevallyn,Bass,314,332
60201104910-BAS,60201104910,602011049,Trevallyn,Bass,336,320
60201104911-BAS,60201104911,602011049,Trevallyn,Bass,0,0
60201105001-BAS,60201105001,602011050,Waverley - St Leonards,Bass,360,363
60201105002-BAS,60201105002,602011050,Waverley - St Leonards,Bass,158,168
60201105003-BAS,60201105003,602011050,Waverley - St Leonards,Bass,202,197
60201105004-BAS,60201105004,602011050,Waverley - St Leonards,Bass,357,374
60201105005-BAS,60201105005,602011050,Waverley - St Leonards,Bass,368,443
60201105006-BAS,60201105006,602011050,Waverley - St Leonards,Bass,314,336
60201105007-BAS,60201105007,602011050,Waverley - St Leonards,Bass,316,319
60201105008-BAS,60201105008,602011050,Waverley - St Leonards,Bass,319,339
60201105009-BAS,60201105009,602011050,Waverley - St Leonards,Bass,511,519
60201105101-BAS,60201105101,602011051,West Launceston,Bass,11,11
60201105102-BAS,60201105102,602011051,West Launceston,Bass,204,191
60201105103-BAS,60201105103,602011051,West Launceston,Bass,211,203
60201105104-BAS,60201105104,602011051,West Launceston,Bass,211,201
60201105105-BAS,60201105105,602011051,West Launceston,Bass,195,187
60201105106-BAS,60201105106,602011051,West Launceston,Bass,259,253
60201105107-BAS,60201105107,602011051,West Launceston,Bass,330,319
60201105108-BAS,60201105108,602011051,West Launceston,Bass,187,189
60201105109-BAS,60201105109,602011051,West Launceston,Bass,280,265
60201105110-BAS,60201105110,602011051,West Launceston,Bass,343,338
60201105111-BAS,60201105111,602011051,West Launceston,Bass,198,192
60201105112-BAS,60201105112,602011051,West Launceston,Bass,272,259
60201105113-BAS,60201105113,602011051,West Launceston,Bass,247,235
60201105114-BAS,60201105114,602011051,West Launceston,Bass,180,171
60201105201-BAS,60201105201,602011052,Youngtown - Relbia,Bass,329,304
60201105202-BAS,60201105202,602011052,Youngtown - Relbia,Bass,287,297
60201105203-BAS,60201105203,602011052,Youngtown - Relbia,Bass,266,283
60201105204-BAS,60201105204,602011052,Youngtown - Relbia,Bass,266,258
60201105205-BAS,60201105205,602011052,Youngtown - Relbia,Bass,270,255
60201105206-BAS,60201105206,602011052,Youngtown - Relbia,Bass,307,320
60201105207-BAS,60201105207,602011052,Youngtown - Relbia,Bass,266,269
60201105208-BAS,60201105208,602011052,Youngtown - Relbia,Bass,276,250
60201105209-BAS,60201105209,602011052,Youngtown - Relbia,Bass,474,496
60201105210-BAS,60201105210,602011052,Youngtown - Relbia,Bass,442,439
60201105211-BAS,60201105211,602011052,Youngtown - Relbia,Bass,814,838
60202105301-BAS,60202105301,602021053,Beauty Point - Beaconsfield,Bass,247,257
60202105302-BAS,60202105302,602021053,Beauty Point - Beaconsfield,Bass,407,388
60202105303-BAS,60202105303,602021053,Beauty Point - Beaconsfield,Bass,453,439
60202105304-BAS,60202105304,602021053,Beauty Point - Beaconsfield,Bass,205,213
60202105305-BAS,60202105305,602021053,Beauty Point - Beaconsfield,Bass,187,194
60202105306-BAS,60202105306,602021053,Beauty Point - Beaconsfield,Bass,241,238
60202105307-BAS,60202105307,602021053,Beauty Point - Beaconsfield,Bass,195,204
60202105308-BAS,60202105308,602021053,Beauty Point - Beaconsfield,Bass,212,218
60202105309-BAS,60202105309,602021053,Beauty Point - Beaconsfield,Bass,160,162
60202105310-BAS,60202105310,602021053,Beauty Point - Beaconsfield,Bass,200,203
60202105311-BAS,60202105311,602021053,Beauty Point - Beaconsfield,Bass,1,1
60202105312-BAS,60202105312,602021053,Beauty Point - Beaconsfield,Bass,377,379
60202105313-BAS,60202105313,602021053,Beauty Point - Beaconsfield,Bass,358,366
60202105314-BAS,60202105314,602021053,Beauty Point - Beaconsfield,Bass,128,132
60202105401-LYO,60202105401,602021054,Deloraine,Lyons,151,149
60202105402-LYO,60202105402,602021054,Deloraine,Lyons,173,164
60202105403-LYO,60202105403,602021054,Deloraine,Lyons,314,326
60202105404-LYO,60202105404,602021054,Deloraine,Lyons,147,139
60202105405-LYO,60202105405,602021054,Deloraine,Lyons,292,288
60202105406-LYO,60202105406,602021054,Deloraine,Lyons,199,192
60202105407-LYO,60202105407,602021054,Deloraine,Lyons,0,0
60202105408-LYO,60202105408,602021054,Deloraine,Lyons,426,417
60202105409-LYO,60202105409,602021054,Deloraine,Lyons,157,157
60202105410-LYO,60202105410,602021054,Deloraine,Lyons,293,296
60202105411-LYO,60202105411,602021054,Deloraine,Lyons,378,364
60202105412-LYO,60202105412,602021054,Deloraine,Lyons,344,350
60202105413-LYO,60202105413,602021054,Deloraine,Lyons,301,301
60202105414-LYO,60202105414,602021054,Deloraine,Lyons,1,1
60202105415-LYO,60202105415,602021054,Deloraine,Lyons,279,264
60202105416-LYO,60202105416,602021054,Deloraine,Lyons,232,236
60202105417-LYO,60202105417,602021054,Deloraine,Lyons,198,196
60202105418-LYO,60202105418,602021054,Deloraine,Lyons,311,315
60202105419-LYO,60202105419,602021054,Deloraine,Lyons,173,166
60202105420-LYO,60202105420,602021054,Deloraine,Lyons,349,374
60202105501-BAS,60202105501,602021055,Grindelwald - Lanena,Bass,474,469
60202105502-BAS,60202105502,602021055,Grindelwald - Lanena,Bass,378,388
60202105503-BAS,60202105503,602021055,Grindelwald - Lanena,Bass,243,255
60202105504-BAS,60202105504,602021055,Grindelwald - Lanena,Bass,290,310
60202105505-BAS,60202105505,602021055,Grindelwald - Lanena,Bass,392,380
60202105506-BAS,60202105506,602021055,Grindelwald - Lanena,Bass,318,320
60202105507-BAS,60202105507,602021055,Grindelwald - Lanena,Bass,506,510
60202105508-BAS,60202105508,602021055,Grindelwald - Lanena,Bass,291,286
60202105509-BAS,60202105509,602021055,Grindelwald - Lanena,Bass,347,336
60202105510-BAS,60202105510,602021055,Grindelwald - Lanena,Bass,134,130
60202105510-LYO,60202105510,602021055,Grindelwald - Lanena,Lyons,0,0
60202105511-BAS,60202105511,602021055,Grindelwald - Lanena,Bass,351,343
60202105512-BAS,60202105512,602021055,Grindelwald - Lanena,Bass,410,444
60202105513-BAS,60202105513,602021055,Grindelwald - Lanena,Bass,322,341
60202105514-BAS,60202105514,602021055,Grindelwald - Lanena,Bass,242,257
60202105515-BAS,60202105515,602021055,Grindelwald - Lanena,Bass,161,174
60202105601-LYO,60202105601,602021056,Hadspen - Carrick,Lyons,267,251
60202105602-LYO,60202105602,602021056,Hadspen - Carrick,Lyons,313,321
60202105603-LYO,60202105603,602021056,Hadspen - Carrick,Lyons,254,263
60202105604-LYO,60202105604,602021056,Hadspen - Carrick,Lyons,236,233
60202105605-LYO,60202105605,602021056,Hadspen - Carrick,Lyons,204,201
60202105606-LYO,60202105606,602021056,Hadspen - Carrick,Lyons,356,377
60202105607-LYO,60202105607,602021056,Hadspen - Carrick,Lyons,435,452
60202105608-LYO,60202105608,602021056,Hadspen - Carrick,Lyons,492,523
60202105609-LYO,60202105609,602021056,Hadspen - Carrick,Lyons,324,325
60202105701-LYO,60202105701,602021057,Westbury,Lyons,371,358
60202105702-LYO,60202105702,602021057,Westbury,Lyons,285,287
60202105703-LYO,60202105703,602021057,Westbury,Lyons,379,367
60202105704-LYO,60202105704,602021057,Westbury,Lyons,335,332
60202105705-LYO,60202105705,602021057,Westbury,Lyons,221,229
60202105706-LYO,60202105706,602021057,Westbury,Lyons,183,183
60202105707-LYO,60202105707,602021057,Westbury,Lyons,257,286
60202105708-LYO,60202105708,602021057,Westbury,Lyons,407,400
60202105709-LYO,60202105709,602021057,Westbury,Lyons,361,398
60202105710-BAS,60202105710,602021057,Westbury,Bass,0,0
60202105710-LYO,60202105710,602021057,Westbury,Lyons,308,312
60202105711-LYO,60202105711,602021057,Westbury,Lyons,233,239
60202105712-LYO,60202105712,602021057,Westbury,Lyons,268,274
60203105801-BAS,60203105801,602031058,Dilston - Lilydale,Bass,221,223
60203105802-BAS,60203105802,602031058,Dilston - Lilydale,Bass,458,464
60203105803-BAS,60203105803,602031058,Dilston - Lilydale,Bass,155,161
60203105804-BAS,60203105804,602031058,Dilston - Lilydale,Bass,295,283
60203105804-LYO,60203105804,602031058,Dilston - Lilydale,Lyons,0,0
60203105804-LY2,60203105804,602031058,Dilston - Lilydale,Lyons,0,0
60203105804-LY3,60203105804,602031058,Dilston - Lilydale,Lyons,0,0
60203105805-BAS,60203105805,602031058,Dilston - Lilydale,Bass,324,332
60203105806-BAS,60203105806,602031058,Dilston - Lilydale,Bass,324,308
60203105807-BAS,60203105807,602031058,Dilston - Lilydale,Bass,227,229
60203105808-BAS,60203105808,602031058,Dilston - Lilydale,Bass,332,332
60203105809-BAS,60203105809,602031058,Dilston - Lilydale,Bass,418,409
60203105810-BAS,60203105810,602031058,Dilston - Lilydale,Bass,253,247
60203105811-BAS,60203105811,602031058,Dilston - Lilydale,Bass,220,218
60203105812-BAS,60203105812,602031058,Dilston - Lilydale,Bass,247,276
60203105901-BAS,60203105901,602031059,George Town,Bass,203,205
60203105902-BAS,60203105902,602031059,George Town,Bass,329,385
60203105903-BAS,60203105903,602031059,George Town,Bass,403,404
60203105904-BAS,60203105904,602031059,George Town,Bass,282,297
60203105905-BAS,60203105905,602031059,George Town,Bass,238,223
60203105906-BAS,60203105906,602031059,George Town,Bass,198,193
60203105907-BAS,60203105907,602031059,George Town,Bass,263,261
60203105908-BAS,60203105908,602031059,George Town,Bass,273,288
60203105909-BAS,60203105909,602031059,George Town,Bass,365,353
60203105910-BAS,60203105910,602031059,George Town,Bass,243,251
60203105911-BAS,60203105911,602031059,George Town,Bass,397,374
60203105912-BAS,60203105912,602031059,George Town,Bass,344,332
60203105913-BAS,60203105913,602031059,George Town,Bass,312,291
60203105915-BAS,60203105915,602031059,George Town,Bass,414,432
60203105916-BAS,60203105916,602031059,George Town,Bass,148,144
60203105917-BAS,60203105917,602031059,George Town,Bass,168,153
60203105918-BAS,60203105918,602031059,George Town,Bass,200,207
60203105919-BAS,60203105919,602031059,George Town,Bass,223,217
60203105920-BAS,60203105920,602031059,George Town,Bass,262,291
60203105921-BAS,60203105921,602031059,George Town,Bass,153,145
60203105922-BAS,60203105922,602031059,George Town,Bass,309,328
60203105923-BAS,60203105923,602031059,George Town,Bass,78,85
60203106001-LYO,60203106001,602031060,Longford,Lyons,386,394
60203106002-LYO,60203106002,602031060,Longford,Lyons,207,199
60203106003-LYO,60203106003,602031060,Longford,Lyons,374,362
60203106004-LYO,60203106004,602031060,Longford,Lyons,308,331
60203106005-LYO,60203106005,602031060,Longford,Lyons,604,596
60203106006-LYO,60203106006,602031060,Longford,Lyons,280,282
60203106007-LYO,60203106007,602031060,Longford,Lyons,687,721
60203106008-LYO,60203106008,602031060,Longford,Lyons,377,393
60203106009-LYO,60203106009,602031060,Longford,Lyons,160,146
60203106010-LYO,60203106010,602031060,Longford,Lyons,181,188
60203106101-LYO,60203106101,602031061,Northern Midlands,Lyons,263,269
60203106102-LYO,60203106102,602031061,Northern Midlands,Lyons,411,409
60203106103-LYO,60203106103,602031061,Northern Midlands,Lyons,267,268
60203106104-LYO,60203106104,602031061,Northern Midlands,Lyons,178,171
60203106105-LYO,60203106105,602031061,Northern Midlands,Lyons,308,311
60203106106-LYO,60203106106,602031061,Northern Midlands,Lyons,325,318
60203106107-LYO,60203106107,602031061,Northern Midlands,Lyons,110,115
60203106108-LYO,60203106108,602031061,Northern Midlands,Lyons,497,494
60203106109-LYO,60203106109,602031061,Northern Midlands,Lyons,263,252
60203106110-LYO,60203106110,602031061,Northern Midlands,Lyons,235,246
60203106111-LYO,60203106111,602031061,Northern Midlands,Lyons,59,53
60203106201-LYO,60203106201,602031062,Perth - Evandale,Lyons,222,234
60203106202-LYO,60203106202,602031062,Perth - Evandale,Lyons,332,341
60203106203-LYO,60203106203,602031062,Perth - Evandale,Lyons,231,224
60203106205-LYO,60203106205,602031062,Perth - Evandale,Lyons,431,453
60203106206-LYO,60203106206,602031062,Perth - Evandale,Lyons,494,489
60203106207-LYO,60203106207,602031062,Perth - Evandale,Lyons,269,283
60203106208-LYO,60203106208,602031062,Perth - Evandale,Lyons,216,203
60203106209-LYO,60203106209,602031062,Perth - Evandale,Lyons,230,232
60203106210-LYO,60203106210,602031062,Perth - Evandale,Lyons,128,121
60203106211-LYO,60203106211,602031062,Perth - Evandale,Lyons,499,509
60203106212-LYO,60203106212,602031062,Perth - Evandale,Lyons,214,224
60203106213-LYO,60203106213,602031062,Perth - Evandale,Lyons,486,499
60203106214-LYO,60203106214,602031062,Perth - Evandale,Lyons,305,298
60203106215-LYO,60203106215,602031062,Perth - Evandale,Lyons,170,175
60203106216-LYO,60203106216,602031062,Perth - Evandale,Lyons,217,238
60203106401-LYO,60203106401,602031064,St Helens - Scamander,Lyons,334,307
60203106402-LYO,60203106402,602031064,St Helens - Scamander,Lyons,286,284
60203106403-LYO,60203106403,602031064,St Helens - Scamander,Lyons,185,188
60203106404-LYO,60203106404,602031064,St Helens - Scamander,Lyons,229,226
60203106405-LYO,60203106405,602031064,St Helens - Scamander,Lyons,174,175
60203106406-LYO,60203106406,602031064,St Helens - Scamander,Lyons,3,3
60203106407-LYO,60203106407,602031064,St Helens - Scamander,Lyons,306,282
60203106408-LYO,60203106408,602031064,St Helens - Scamander,Lyons,331,335
60203106409-LYO,60203106409,602031064,St Helens - Scamander,Lyons,327,340
60203106410-LYO,60203106410,602031064,St Helens - Scamander,Lyons,225,225
60203106411-LYO,60203106411,602031064,St Helens - Scamander,Lyons,341,358
60203106412-LYO,60203106412,602031064,St Helens - Scamander,Lyons,126,129
60203106413-LYO,60203106413,602031064,St Helens - Scamander,Lyons,224,224
60203106414-LYO,60203106414,602031064,St Helens - Scamander,Lyons,381,393
60203106415-LYO,60203106415,602031064,St Helens - Scamander,Lyons,431,406
60203106416-LYO,60203106416,602031064,St Helens - Scamander,Lyons,267,266
60203106417-LYO,60203106417,602031064,St Helens - Scamander,Lyons,236,238
60203106417-BAS,60203106417,602031064,St Helens - Scamander,Bass,0,0
60203106418-BAS,60203106418,602031064,St Helens - Scamander,Bass,0,0
60203106418-LYO,60203106418,602031064,St Helens - Scamander,Lyons,0,0
60203106419-LYO,60203106419,602031064,St Helens - Scamander,Lyons,276,293
60203106420-LYO,60203106420,602031064,St Helens - Scamander,Lyons,284,287
60203106421-LYO,60203106421,602031064,St Helens - Scamander,Lyons,426,401
60203106422-LYO,60203106422,602031064,St Helens - Scamander,Lyons,240,266
60203109901-BAS,60203109901,602031099,Flinders and Cape Barren Islands,Bass,0,0
60203109902-BAS,60203109902,602031099,Flinders and Cape Barren Islands,Bass,463,446
60203109903-BAS,60203109903,602031099,Flinders and Cape Barren Islands,Bass,247,243
60203109904-BAS,60203109904,602031099,Flinders and Cape Barren Islands,Bass,49,47
60203110001-BAS,60203110001,602031100,Scottsdale - Bridport,Bass,283,286
60203110001-BA2,60203110001,602031100,Scottsdale - Bridport,Bass,0,0
60203110001-LYO,60203110001,602031100,Scottsdale - Bridport,Bass,0,0
60203110002-BAS,60203110002,602031100,Scottsdale - Bridport,Bass,226,222
60203110003-BAS,60203110003,602031100,Scottsdale - Bridport,Bass,190,195
60203110004-BAS,60203110004,602031100,Scottsdale - Bridport,Bass,147,143
60203110005-BAS,60203110005,602031100,Scottsdale - Bridport,Bass,403,415
60203110006-BAS,60203110006,602031100,Scottsdale - Bridport,Bass,264,266
60203110007-BAS,60203110007,602031100,Scottsdale - Bridport,Bass,367,344
60203110008-BAS,60203110008,602031100,Scottsdale - Bridport,Bass,87,84
60203110009-BAS,60203110009,602031100,Scottsdale - Bridport,Bass,193,190
60203110010-BAS,60203110010,602031100,Scottsdale - Bridport,Bass,145,142
60203110011-BAS,60203110011,602031100,Scottsdale - Bridport,Bass,347,342
60203110012-BAS,60203110012,602031100,Scottsdale - Bridport,Bass,423,391
60203110013-BAS,60203110013,602031100,Scottsdale - Bridport,Bass,276,274
60203110014-BAS,60203110014,602031100,Scottsdale - Bridport,Bass,393,364
60203110015-BAS,60203110015,602031100,Scottsdale - Bridport,Bass,186,182
60203110016-BAS,60203110016,602031100,Scottsdale - Bridport,Bass,128,128
60203110017-BAS,60203110017,602031100,Scottsdale - Bridport,Bass,326,297
60203110018-BAS,60203110018,602031100,Scottsdale - Bridport,Bass,223,206
60203110019-BAS,60203110019,602031100,Scottsdale - Bridport,Bass,258,265
60203110020-BAS,60203110020,602031100,Scottsdale - Bridport,Bass,138,121
60203110021-BAS,60203110021,602031100,Scottsdale - Bridport,Bass,138,124
